Date,URL,Hit Sentence,Source,Influencer,Country,Language,Reach,Sentiment,State,label,day,hour
2023-09-24 18:20:00,http://twitter.com/Ni3iN_D28/statuses/1705927609333461050,RT @gaadiwaadi: 3 All-New Hyundai Cars Likely Launching Next Year In India https://t.co/42gI42Kubj,Twitter,@Ni3iN_D28,India,English,276.0,Neutral,Maharashtra,hyundai,24,18
2023-09-24 17:51:00,http://twitter.com/anksin2306/statuses/1705920421462495684,@TataMotors_Cars Without giving good service and respect to all ones you cannot success for long time. Today I have decided that I never buy Tata cars and never recommended to anyone. It's feeling like insult. @RNTata2000 @TataMotors_Cars @TataCompanies,Twitter,@anksin2306,India,English,13.0,Negative,Haryana,tata,24,17
2023-09-24 17:20:00,http://twitter.com/ParthaMohapat12/statuses/1705912680547274903,"@AninditaNanda1 Maruti-Suzuki cars always fall short of NCAP rating.Recent TATA cars are better in this respect. Or go for ""The best or Nothing""",Twitter,@ParthaMohapat12,India,English,278.0,Negative,Odisha,tata,24,17
2023-09-24 16:54:00,http://twitter.com/listen_whistle/statuses/1705906058181632325,@TheCleanCarClub .. Please guide about the cars used in India.. Like maruti. Tata. Hundai.. mahindra.. Honda.. Hidden tips etc,Twitter,@listen_whistle,India,English,6.0,Neutral,Delhi,tata,24,16
2023-09-24 15:16:00,http://twitter.com/DeepakLevaousa/statuses/1705881367312220382,"@volklub Ford , Volkswagen, Skoda ,Mahindra and now recently Tata are the must buy cars for tank built",Twitter,@DeepakLevaousa,India,English,154.0,Neutral,Karnataka,tata,24,15
2023-09-24 12:54:00,http://twitter.com/vi5shalkulkarni/statuses/1705845589026423242,RT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/sNllztoOE1,Twitter,@vi5shalkulkarni,India,English,28.0,Negative,Karnataka,hyundai,24,12
2023-09-24 12:51:00,http://twitter.com/Litu_ck/statuses/1705844812929536158,RT @gaadiwaadi: 3 All-New Hyundai Cars Likely Launching Next Year In India https://t.co/42gI42Kubj,Twitter,@Litu_ck,India,English,308.0,Neutral,Odisha,hyundai,24,12
2023-09-24 12:49:00,http://twitter.com/vi5shalkulkarni/statuses/1705844333977498041,"RT @katiyar_saurabh: Worst quality of material using by Hyundai in Indian cars. As i have brought new Hyundai creta in jan-2023. so many rusting issues, Now condition are very pathetic in 8 months of my car. @Hyundai_Global @MORTHIndia @jagograhakjago @n https://t.co/yADwOFqFY1",Twitter,@vi5shalkulkarni,India,English,28.0,Negative,Karnataka,hyundai,24,12
2023-09-24 12:44:00,http://twitter.com/rocking_arora/statuses/1705843071525781714,"@TataMotors_Cars Sad to say, but nobody called from your team. Now I understand why people are asking me to not go for Tata cars.",Twitter,@rocking_arora,India,English,79.0,Negative,Delhi,tata,24,12
2023-09-24 12:34:00,http://twitter.com/vi5shalkulkarni/statuses/1705840524085567578,RT @Abhinov_dubey: @TataMotors_Cars @Schandr80504296 The employee of Tata Motors Dealership show the #gundagardi like this if you complain against them for the repair work. This is why we have paid our Hard-earned money for TATA Motors cars. Abhi tak to sirf services se pareshan the ab ye bhi.. https://t.co/05GJkq6QQX,Twitter,@vi5shalkulkarni,India,English,28.0,Neutral,Karnataka,tata,24,12
2023-09-24 11:57:00,http://twitter.com/i_jaspalsingh/statuses/1705831391924031920,tata nexon ev vs citroen ec3 know every detail related to both the cars price features specifications battery range tku https://t.co/gk9stuPlfB,Twitter,@i_jaspalsingh,India,English,24.0,Neutral,Punjab,tata,24,11
2023-09-24 11:44:00,http://twitter.com/aruncb1973/statuses/1705828091430617195,@HyundaiIndia Is Hyundai not providing spare smart key for new cars? My uncle bought a new i20 last month and he only got one smart key. Spare key is just a manual key. Is is due to chip shortage? Will we get a smart key after 6 months? How to get a spare smart key?,Twitter,@aruncb1973,India,English,6.0,Negative,Karnataka,hyundai,24,11
2023-09-24 11:35:00,http://twitter.com/SonuJoshi44898/statuses/1705825862187454530,@Ayan73733424 @TataMotors @TataMotors_Cars @RNTata2000 I was having same issue but after running some kms.. steering got free and noise went off..not to worry..Tata cars are good,Twitter,@SonuJoshi44898,India,English,9.0,Positive,Maharashtra,tata,24,11
2023-09-24 11:07:00,http://twitter.com/Abhinov_dubey/statuses/1705818743387853248,@TataMotors_Cars @Schandr80504296 The employee of Tata Motors Dealership show the #gundagardi like this if you complain against them for the repair work. This is why we have paid our Hard-earned money for TATA Motors cars. Abhi tak to sirf services se pareshan the ab ye bhi.. https://t.co/05GJkq6QQX,Twitter,@Abhinov_dubey,India,English,3.0,Neutral,Uttar Pradesh,tata,24,11
2023-09-24 10:26:00,http://twitter.com/faizan6ix/statuses/1705808338183987333,RT @gaadiwaadi: 3 All-New Hyundai Cars Likely Launching Next Year In India https://t.co/42gI42Kubj,Twitter,@faizan6ix,India,English,171.0,Neutral,Bihar,hyundai,24,10
2023-09-24 10:18:00,http://twitter.com/gaadiwaadi/statuses/1705806444757721100,3 All-New Hyundai Cars Likely Launching Next Year In India https://t.co/42gI42Kubj,Twitter,@gaadiwaadi,India,English,7853.0,Neutral,Tamil Nadu,hyundai,24,10
2023-09-24 08:54:00,http://twitter.com/aditya2390/statuses/1705785336587252116,@Sudarshan_Mlth @Cawnporiaah We already have Tata electric cars in lesser price than this,Twitter,@aditya2390,India,English,52.0,Neutral,Tamil Nadu,tata,24,8
2023-09-24 01:25:00,http://twitter.com/hedsz02/statuses/1705672321921601965,QT @Enezator: Try Tata Tempo will be Smashed !!! ; See how solid the cars you ride are https://t.co/0XisDLe8vd,Twitter,@hedsz02,India,English,244.0,Neutral,Delhi,tata,24,1
2023-09-23 18:09:00,http://twitter.com/rahulhunts/statuses/1705562480326701340,@TataMotors_Cars As a customer i observed Poor QC Woast nd unreliable after sale services Zero support from tata Tata only cares is selling cars in name of safety without service @Schandr80504296 @RNTata2000 @TataCompanies @TataMotors,Twitter,@rahulhunts,India,English,33.0,Negative,Kerala,tata,23,18
2023-09-23 14:59:00,http://twitter.com/jshreyans/statuses/1705514710165307426,Tata Cars are Unsafe!! Breaks have manufacturin defect! - you life is in danger. Please dont buy tata cars. @ZedexTata are cheaters. Marc Llistosella please take note.,Twitter,@jshreyans,India,English,266.0,Negative,Delhi,tata,23,14
2023-09-23 14:56:00,http://twitter.com/ChaitanyaD2020/statuses/1705513931094343851,RT @Invest_books_IN: @connectgurmeet Actually entire EV segment is baleno moment for Tata motors. I am driving EV and very much happy with the quality of Tata cars. The only disappointing part is the after sales service. Their service centres are already running at capacity to handle EV cars.,Twitter,@ChaitanyaD2020,India,English,576.0,Positive,Karnataka,tata,23,14
2023-09-23 11:57:00,http://twitter.com/nahushg/statuses/1705468933141311977,@TataMotors @RNTata2000 Thinking of buying Tata EV. Went on https://t.co/2hceeMDGMt And called every dealer on it. Half of the numbers were not picked up. Those who did simply said EV dept will get back to you. No one did. Tata cars are improving… when will service improve?,Twitter,@nahushg,India,English,19.0,Negative,Maharashtra,tata,23,11
2023-09-23 09:55:00,http://twitter.com/i_jaspalsingh/statuses/1705438271621238861,top 5 best budget sunroof cars in india sunroof advantage kia sonet hyundai i20 hyundai venue hyundai exter tata punch tku https://t.co/LIS9kFBm7c,Twitter,@i_jaspalsingh,India,English,24.0,Positive,Punjab,tata_hyundai,23,9
2023-09-23 09:48:00,http://twitter.com/Saurabh3Mishra/statuses/1705436437800464638,"@connectgurmeet In my view, they are far far behind in maturity when to comes to building perfect cars. Just compare with any Korean/Japanese/European/American branded cars. Tata stands no where in after sales service and customer satisfaction",Twitter,@Saurabh3Mishra,India,English,5.0,Neutral,Karnataka,tata,23,9
2023-09-23 08:03:00,http://twitter.com/oyejagjeet/statuses/1705409964209238199,"@volklub Imo, paino finish shouldn't be there on any car. Also, points you mentioned in your video, it has been long time Tata has not improved the interior ergonomics of there cars, I observed same thing in Harrier. Don't know when they will learn.",Twitter,@oyejagjeet,India,English,56.0,Negative,Maharashtra,tata,23,8
2023-09-23 01:03:00,http://twitter.com/Invest_books_IN/statuses/1705304266074997047,@connectgurmeet Actually entire EV segment is baleno moment for Tata motors. I am driving EV and very much happy with the quality of Tata cars. The only disappointing part is the after sales service. Their service centres are already running at capacity to handle EV cars.,Twitter,@Invest_books_IN,India,English,7207.0,Positive,Rajasthan,tata,23,1
2023-09-22 22:59:00,http://twitter.com/ShivamS21508746/statuses/1705273230217429374,RT @Idontkn87221860: @TataMotors_Cars What a shame!! The whole social media is flooded with the tortures & harassment both by the tata cars as well as dealers & @TataMotors_Cars is incapable of resolving.Why are the people buying then if service is deemed to be ruptured? @consumr_rights @jaagograhakjago @JaagoGrahak,Twitter,@ShivamS21508746,India,English,9.0,Negative,Delhi,tata,22,22
2023-09-22 22:09:00,http://twitter.com/1503_ajay/statuses/1705260446121668879,"@TataMotors_Cars When TATA is launching some wonderful cars , their service remain pathetic , One dealer for entire south Bangalore Key Motors , we need to wait for 2 weeks after booking for service. https://t.co/p7qkJBON1r",Twitter,@1503_ajay,India,English,82.0,Negative,Karnataka,tata,22,22
2023-09-22 21:35:00,http://twitter.com/tarun6690/statuses/1705251904060805279,"@nitin_gadkari @NHAI_Official these cars like MG hector, MG Gloster, Hyundai Creta etc come with such LED lights that are illegal if installed aftermarket. Bliding even in RVM, let alone front. Always driving on high beams. Please check and enforce actions on road and oems",Twitter,@tarun6690,India,English,52.0,Negative,Haryana,hyundai,22,21
2023-09-22 19:54:00,http://twitter.com/AsianetNewsHN/statuses/1705226615360311636,"#Swift और #Baleno की बादशाहत होगी खत्म ! आ गई #Hyundai की नई हैचबैक, कीमत 10 लाख से कम #automobiles #autonews #cars #cars #Prices https://t.co/8dPFI5Jq9a",Twitter,@AsianetNewsHN,India,Hindi,2845.0,Neutral,Madhya Pradesh,hyundai,22,19
2023-09-22 19:44:00,https://twitter.com/Mr_singh1888/statuses/1705224000564064431,@DngMnhMobile1 @HyundaiIndia https://t.co/2Bt4rk0AiO ; QT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than Hyundai shame on you @HyundaiIndia @Hyundai_Global @HMGnewsroom @Hyundai @Hyundai_UK @HyundaiEurope #hyundaiIndia RJ45 CQ 7330 contact no. 7220800074,Twitter,@mr_singh1888,India,English,13899.0,Negative,Tamil Nadu,hyundai,22,19
2023-09-22 19:41:00,https://twitter.com/Mr_singh1888/statuses/1705223358701306089,@_Virakti_ @Mahanaatma1 @Bawli__01 @VihaRise @BimlaVerma6 @Babaluteraa @Ladka__bawaal @iimlii7_ @maansi98 @Mahin__sayss_ @BinniMalhotra @FatimaSanaya https://t.co/2Bt4rk0AiO ; QT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than Hyundai shame on you @HyundaiIndia @Hyundai_Global @HMGnewsroom @Hyundai @Hyundai_UK @HyundaiEurope #hyundaiIndia RJ45 CQ 7330 contact no. 7220800074,Twitter,@mr_singh1888,India,English,13899.0,Negative,Tamil Nadu,hyundai,22,19
2023-09-22 19:41:00,https://twitter.com/Mr_singh1888/statuses/1705223244956016686,@ameesha_patel https://t.co/2Bt4rk0AiO ; QT @Mr_singh1888: Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than Hyundai shame on you @HyundaiIndia @Hyundai_Global @HMGnewsroom @Hyundai @Hyundai_UK @HyundaiEurope #hyundaiIndia RJ45 CQ 7330 contact no. 7220800074,Twitter,@mr_singh1888,India,English,13899.0,Negative,Delhi,hyundai,22,19
2023-09-22 18:24:00,https://twitter.com/RajeshK_Chaubey/statuses/1705203965351346550,QT @Idontkn87221860: Still @TataMotors and @TataMotors_Cars are unaware and feel nothing to do. https://t.co/AlsNxqxmHm ; @TataMotors_Cars What a shame!! The whole social media is flooded with the tortures & harassment both by the tata cars as well as dealers & @TataMotors_Cars is incapable of resolving.Why are the people buying then if service is deemed to be ruptured? @consumr_rights @jaagograhakjago @JaagoGrahak,Twitter,@rajeshk_chaubey,India,English,48.0,Negative,Jharkhand,tata,22,18
2023-09-22 17:54:00,http://twitter.com/INDIAN2308/statuses/1705196472214679757,QT @Mr_singh1888: भाईओ ओर बहनो plz RT as u can 🙏 apne भाई की कार हे ये अभी कोई भी action नहीं liya हे company ने @HyundaiIndia ; Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/sNllztoOE1,Twitter,@INDIAN2308,India,English,2310.0,Negative,Chandigarh,hyundai,22,17
2023-09-22 11:16:00,http://twitter.com/MunshiSuryakant/statuses/1705096209596317995,"QT @MunshiSuryakant: Even after 4 days no proper action by Tata Motors, more over dealer confirming that this is common issue in Tata cars i.e poor quality material and even poor QC. ; @TataMotors this is picture of only 2 month old Nexon, the Disk are get rusted so early. https://t.co/6o9vTck6TV",Twitter,@MunshiSuryakant,India,English,9.0,Negative,Madhya Pradesh,tata,22,11
2023-09-22 09:15:00,https://twitter.com/parag_panday/statuses/1705065736723718574,@Tataev Tata cars need a futuristic logo.. it's time to evolve .,Twitter,@parag_panday,India,English,17.0,Neutral,Tamil Nadu,tata,22,9
2023-09-22 01:05:00,http://twitter.com/varsha_jaatni/statuses/1704942442632667577,QT @Mr_singh1888: @Hyundai_Global shame on you Hyundai you can’t treat yourself like this because customers trust on you now are finesh ; Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/sNllztoOE1,Twitter,@varsha_jaatni,India,English,524.0,Negative,Haryana,hyundai,22,1
2023-09-22 01:03:00,http://twitter.com/Sitaram1888/statuses/1704941926099923109,QT @Mr_singh1888: @Hyundai_Global shame on you Hyundai ; Creta one of the top cars from Hyundai most commonly seen on Indian roads Had such a pathetic experience in these monsoon days roof leakage can't expect these kind of problem from Hyundai other companies cars are way better than Hyundai I think I should have purchase other than… https://t.co/sNllztoOE1,Twitter,@Sitaram1888,India,English,16.0,Negative,Rajasthan,hyundai,22,1
2023-09-21 23:09:00,http://twitter.com/americakaran/statuses/1704913329477558469,"@Knight10Forever I don't think Tata is manufacturing JLR in India for export. I might be wrong. Geely is doing that with its brother, Volvo, though in China. Tata should revive the Rover brand like SAIC did with MG for exporting cheaper Tata cars like that little SUV.",Twitter,@americakaran,India,English,1254.0,Neutral,Kerala,tata,21,23
